,Iteration,Fitness,FEvals,Time,State,Population Size,Mutation Rate,max_iters,seed
83,1024,0.0,425,0.12218619999475777,"[31, 24, 0, 39, 18, 4, 38, 37, 26, 13, 27, 38, 19, 22, 6, 19, 9, 36, 26, 5, 6, 2, 21, 3, 30, 16, 20, 7, 15, 23, 15, 37, 28, 10, 23, 8, 17, 25, 0, 12]",10,0.1,1024,1
84,0,13.0,10,0.0029631999786943197,"[37, 12, 8, 9, 11, 5, 15, 0, 16, 1, 12, 7, 6, 25, 20, 37, 18, 20, 11, 28, 29, 14, 4, 23, 23, 30, 32, 22, 13, 9, 7, 22, 1, 0, 17, 8, 24, 13, 8, 30]",10,0.2,1024,1
85,1,11.0,22,0.00864519999595359,"[7, 3, 6, 21, 3, 4, 24, 12, 26, 16, 18, 15, 0, 4, 25, 34, 23, 7, 26, 25, 22, 9, 3, 39, 23, 36, 27, 37, 19, 38, 8, 32, 34, 10, 23, 15, 23, 25, 7, 28]",10,0.2,1024,1
86,2,10.0,34,0.014039299974683672,"[17, 39, 35, 17, 28, 22, 15, 37, 13, 6, 27, 26, 0, 7, 16, 19, 9, 28, 14, 0, 3, 11, 21, 3, 30, 38, 15, 7, 15, 13, 32, 25, 28, 21, 34, 8, 22, 27, 0, 20]",10,0.2,1024,1
87,4,9.0,57,0.023021399974822998,"[17, 39, 35, 17, 28, 22, 2, 10, 13, 6, 10, 26, 0, 7, 16, 19, 9, 28, 14, 4, 23, 11, 21, 3, 30, 38, 15, 7, 14, 25, 15, 25, 20, 21, 25, 37, 22, 27, 0, 13]",10,0.2,1024,1
88,8,8.0,102,0.03653199999826029,"[17, 39, 35, 17, 28, 22, 2, 10, 13, 6, 10, 26, 0, 7, 16, 19, 9, 28, 14, 4, 23, 11, 21, 3, 30, 38, 15, 7, 14, 25, 32, 25, 28, 21, 25, 37, 22, 27, 0, 13]",10,0.2,1024,1
89,16,4.0,193,0.061034899961669,"[17, 39, 35, 17, 28, 22, 2, 10, 13, 6, 10, 26, 33, 7, 16, 19, 9, 28, 14, 4, 23, 11, 21, 3, 24, 38, 15, 7, 14, 25, 32, 25, 28, 21, 29, 37, 31, 27, 0, 20]",10,0.2,1024,1
90,32,2.0,371,0.11109589994885027,"[17, 39, 35, 17, 28, 22, 2, 10, 13, 6, 15, 26, 33, 7, 16, 19, 9, 28, 18, 4, 23, 11, 21, 3, 24, 38, 15, 7, 14, 25, 32, 25, 28, 24, 29, 37, 31, 27, 0, 20]",10,0.2,1024,1
91,64,1.0,724,0.20622319995891303,"[17, 39, 35, 17, 28, 22, 2, 10, 13, 6, 15, 26, 33, 7, 16, 19, 9, 37, 18, 4, 23, 11, 21, 3, 4, 38, 15, 7, 1, 25, 32, 25, 28, 24, 29, 26, 31, 27, 0, 20]",10,0.2,1024,1
92,128,0.0,747,0.2145985999959521,"[17, 39, 35, 36, 28, 22, 2, 10, 13, 6, 15, 26, 33, 7, 16, 19, 9, 37, 18, 4, 23, 11, 21, 3, 4, 38, 15, 7, 1, 25, 32, 25, 28, 24, 29, 26, 31, 27, 0, 20]",10,0.2,1024,1
93,256,0.0,747,0.2145985999959521,"[17, 39, 35, 36, 28, 22, 2, 10, 13, 6, 15, 26, 33, 7, 16, 19, 9, 37, 18, 4, 23, 11, 21, 3, 4, 38, 15, 7, 1, 25, 32, 25, 28, 24, 29, 26, 31, 27, 0, 20]",10,0.2,1024,1
94,512,0.0,747,0.2145985999959521,"[17, 39, 35, 36, 28, 22, 2, 10, 13, 6, 15, 26, 33, 7, 16, 19, 9, 37, 18, 4, 23, 11, 21, 3, 4, 38, 15, 7, 1, 25, 32, 25, 28, 24, 29, 26, 31, 27, 0, 20]",10,0.2,1024,1
95,1024,0.0,747,0.2145985999959521,"[17, 39, 35, 36, 28, 22, 2, 10, 13, 6, 15, 26, 33, 7, 16, 19, 9, 37, 18, 4, 23, 11, 21, 3, 4, 38, 15, 7, 1, 25, 32, 25, 28, 24, 29, 26, 31, 27, 0, 20]",10,0.2,1024,1
96,0,13.0,10,0.0026285999920219183,"[37, 12, 8, 9, 11, 5, 15, 0, 16, 1, 12, 7, 6, 25, 20, 37, 18, 20, 11, 28, 29, 14, 4, 23, 23, 30, 32, 22, 13, 9, 7, 22, 1, 0, 17, 8, 24, 13, 8, 30]",10,0.5,1024,1
97,1,11.0,22,0.008282800030428916,"[7, 3, 6, 21, 3, 4, 24, 12, 26, 16, 18, 15, 0, 4, 25, 34, 23, 7, 26, 25, 22, 9, 3, 39, 23, 36, 27, 37, 19, 38, 8, 32, 34, 10, 23, 15, 23, 25, 7, 28]",10,0.5,1024,1
98,2,10.0,34,0.013911799993366003,"[17, 3, 0, 21, 24, 22, 36, 30, 27, 6, 25, 26, 0, 7, 35, 28, 9, 2, 14, 4, 23, 14, 35, 29, 30, 36, 20, 37, 19, 28, 18, 31, 28, 21, 23, 8, 35, 27, 0, 12]",10,0.5,1024,1
99,4,9.0,57,0.022366599994711578,"[7, 3, 0, 2, 3, 33, 36, 28, 27, 16, 25, 13, 0, 23, 16, 28, 3, 39, 14, 25, 23, 14, 35, 29, 13, 36, 20, 37, 32, 28, 18, 31, 32, 30, 23, 8, 35, 25, 0, 12]",10,0.5,1024,1
100,8,6.0,103,0.036810300021898,"[17, 9, 0, 23, 3, 18, 38, 27, 26, 16, 25, 38, 22, 2, 35, 36, 9, 7, 26, 4, 23, 14, 3, 39, 30, 38, 20, 7, 32, 25, 15, 10, 32, 21, 23, 8, 17, 27, 0, 12]",10,0.5,1024,1
101,16,2.0,194,0.07359220000216737,"[17, 9, 0, 23, 3, 33, 38, 28, 26, 16, 25, 26, 22, 2, 35, 19, 9, 7, 14, 4, 23, 14, 35, 29, 30, 36, 20, 37, 32, 25, 15, 10, 31, 21, 23, 8, 17, 6, 0, 12]",10,0.5,1024,1
102,32,2.0,370,0.11895720002939925,"[17, 9, 0, 23, 3, 33, 38, 28, 26, 16, 25, 26, 22, 2, 35, 19, 9, 7, 14, 4, 23, 14, 35, 29, 30, 36, 20, 37, 32, 25, 15, 10, 31, 21, 23, 8, 17, 6, 0, 12]",10,0.5,1024,1
103,64,0.0,526,0.159385500010103,"[17, 9, 0, 1, 3, 18, 38, 28, 26, 16, 25, 26, 22, 2, 35, 19, 9, 11, 14, 29, 5, 14, 35, 27, 30, 36, 20, 37, 32, 25, 15, 10, 31, 30, 23, 8, 17, 6, 0, 12]",10,0.5,1024,1
104,128,0.0,526,0.159385500010103,"[17, 9, 0, 1, 3, 18, 38, 28, 26, 16, 25, 26, 22, 2, 35, 19, 9, 11, 14, 29, 5, 14, 35, 27, 30, 36, 20, 37, 32, 25, 15, 10, 31, 30, 23, 8, 17, 6, 0, 12]",10,0.5,1024,1
105,256,0.0,526,0.159385500010103,"[17, 9, 0, 1, 3, 18, 38, 28, 26, 16, 25, 26, 22, 2, 35, 19, 9, 11, 14, 29, 5, 14, 35, 27, 30, 36, 20, 37, 32, 25, 15, 10, 31, 30, 23, 8, 17, 6, 0, 12]",10,0.5,1024,1
106,512,0.0,526,0.159385500010103,"[17, 9, 0, 1, 3, 18, 38, 28, 26, 16, 25, 26, 22, 2, 35, 19, 9, 11, 14, 29, 5, 14, 35, 27, 30, 36, 20, 37, 32, 25, 15, 10, 31, 30, 23, 8, 17, 6, 0, 12]",10,0.5,1024,1
107,1024,0.0,526,0.159385500010103,"[17, 9, 0, 1, 3, 18, 38, 28, 26, 16, 25, 26, 22, 2, 35, 19, 9, 11, 14, 29, 5, 14, 35, 27, 30, 36, 20, 37, 32, 25, 15, 10, 31, 30, 23, 8, 17, 6, 0, 12]",10,0.5,1024,1
108,0,13.0,10,0.0026670999941416085,"[37, 12, 8, 9, 11, 5, 15, 0, 16, 1, 12, 7, 6, 25, 20, 37, 18, 20, 11, 28, 29, 14, 4, 23, 23, 30, 32, 22, 13, 9, 7, 22, 1, 0, 17, 8, 24, 13, 8, 30]",10,0.75,1024,1
109,1,10.0,22,0.008959099999628961,"[12, 1, 0, 24, 18, 33, 24, 30, 27, 14, 10, 32, 18, 7, 6, 2, 7, 36, 32, 5, 17, 20, 19, 37, 13, 38, 39, 5, 15, 23, 32, 39, 2, 24, 25, 14, 17, 4, 0, 14]",10,0.75,1024,1
110,2,9.0,34,0.01469909999286756,"[12, 1, 6, 21, 3, 4, 24, 2, 27, 14, 18, 15, 0, 4, 6, 2, 23, 7, 32, 25, 22, 9, 3, 37, 23, 36, 27, 5, 15, 38, 32, 39, 2, 24, 25, 15, 23, 25, 0, 28]",10,0.75,1024,1
111,4,6.0,58,0.02327899995725602,"[12, 1, 0, 24, 18, 10, 15, 30, 27, 14, 10, 32, 18, 7, 6, 34, 7, 36, 32, 5, 17, 20, 3, 35, 13, 38, 15, 37, 19, 38, 8, 39, 2, 24, 23, 30, 23, 4, 0, 14]",10,0.75,1024,1
112,8,6.0,102,0.03660140000283718,"[12, 1, 0, 24, 18, 10, 15, 30, 27, 14, 10, 32, 18, 7, 6, 34, 7, 36, 32, 5, 17, 20, 3, 35, 13, 38, 15, 37, 19, 38, 8, 39, 2, 24, 23, 30, 23, 4, 0, 14]",10,0.75,1024,1
113,16,3.0,193,0.06083729997044429,"[12, 15, 9, 24, 18, 10, 31, 2, 27, 14, 25, 32, 18, 7, 6, 2, 7, 36, 32, 5, 17, 20, 19, 3, 13, 38, 15, 5, 19, 6, 8, 39, 20, 24, 23, 30, 23, 4, 33, 14]",10,0.75,1024,1
114,32,1.0,371,0.1065200999728404,"[12, 15, 9, 33, 18, 10, 31, 2, 27, 14, 25, 32, 38, 7, 6, 34, 7, 36, 32, 5, 17, 20, 19, 3, 13, 38, 15, 5, 19, 6, 8, 39, 20, 24, 23, 30, 23, 4, 0, 14]",10,0.75,1024,1
115,64,0.0,383,0.11297659995034337,"[12, 15, 9, 33, 18, 10, 31, 2, 27, 37, 25, 32, 38, 7, 6, 34, 7, 36, 32, 15, 17, 20, 19, 3, 13, 38, 15, 5, 19, 6, 8, 39, 20, 24, 21, 30, 23, 4, 0, 14]",10,0.75,1024,1
116,128,0.0,383,0.11297659995034337,"[12, 15, 9, 33, 18, 10, 31, 2, 27, 37, 25, 32, 38, 7, 6, 34, 7, 36, 32, 15, 17, 20, 19, 3, 13, 38, 15, 5, 19, 6, 8, 39, 20, 24, 21, 30, 23, 4, 0, 14]",10,0.75,1024,1
117,256,0.0,383,0.11297659995034337,"[12, 15, 9, 33, 18, 10, 31, 2, 27, 37, 25, 32, 38, 7, 6, 34, 7, 36, 32, 15, 17, 20, 19, 3, 13, 38, 15, 5, 19, 6, 8, 39, 20, 24, 21, 30, 23, 4, 0, 14]",10,0.75,1024,1
118,512,0.0,383,0.11297659995034337,"[12, 15, 9, 33, 18, 10, 31, 2, 27, 37, 25, 32, 38, 7, 6, 34, 7, 36, 32, 15, 17, 20, 19, 3, 13, 38, 15, 5, 19, 6, 8, 39, 20, 24, 21, 30, 23, 4, 0, 14]",10,0.75,1024,1
119,1024,0.0,383,0.11297659995034337,"[12, 15, 9, 33, 18, 10, 31, 2, 27, 37, 25, 32, 38, 7, 6, 34, 7, 36, 32, 15, 17, 20, 19, 3, 13, 38, 15, 5, 19, 6, 8, 39, 20, 24, 21, 30, 23, 4, 0, 14]",10,0.75,1024,1
120,0,13.0,30,0.015091000008396804,"[37, 12, 8, 9, 11, 5, 15, 0, 16, 1, 12, 7, 6, 25, 20, 37, 18, 20, 11, 28, 29, 14, 4, 23, 23, 30, 32, 22, 13, 9, 7, 22, 1, 0, 17, 8, 24, 13, 8, 30]",30,0.05,1024,1
121,1,7.0,62,0.03779149998445064,"[16, 30, 3, 14, 5, 10, 27, 33, 8, 4, 39, 32, 33, 7, 33, 14, 13, 21, 36, 12, 26, 18, 37, 35, 12, 35, 25, 37, 1, 0, 15, 28, 6, 32, 26, 20, 38, 1, 16, 25]",30,0.05,1024,1
122,2,7.0,93,0.04871379997348413,"[16, 30, 3, 14, 5, 10, 27, 33, 8, 4, 39, 32, 33, 7, 33, 14, 13, 21, 36, 12, 26, 18, 37, 35, 12, 35, 25, 37, 1, 0, 15, 28, 6, 32, 26, 20, 38, 1, 16, 25]",30,0.05,1024,1
123,4,5.0,156,0.06659770000260323,"[35, 20, 6, 32, 23, 25, 6, 27, 16, 0, 18, 24, 22, 0, 25, 0, 38, 11, 19, 12, 18, 25, 9, 10, 39, 1, 2, 37, 7, 36, 8, 27, 30, 29, 24, 21, 33, 9, 3, 14]",30,0.05,1024,1
124,8,5.0,280,0.09973269997863099,"[35, 20, 6, 32, 23, 25, 6, 27, 16, 0, 18, 24, 22, 0, 25, 0, 38, 11, 19, 12, 18, 25, 9, 10, 39, 1, 2, 37, 7, 36, 8, 27, 30, 29, 24, 21, 33, 9, 3, 14]",30,0.05,1024,1
125,16,2.0,530,0.1646694999653846,"[15, 17, 6, 13, 3, 11, 6, 27, 34, 19, 39, 4, 22, 0, 25, 18, 38, 28, 26, 12, 26, 25, 37, 1, 13, 29, 2, 37, 7, 38, 8, 36, 30, 32, 26, 21, 23, 9, 3, 14]",30,0.05,1024,1
126,32,0.0,811,0.2341761999996379,"[15, 17, 6, 13, 3, 11, 6, 27, 34, 19, 39, 4, 22, 0, 25, 18, 38, 5, 26, 12, 26, 25, 7, 10, 31, 29, 2, 37, 7, 38, 8, 36, 30, 32, 26, 20, 33, 9, 3, 14]",30,0.05,1024,1
127,64,0.0,811,0.2341761999996379,"[15, 17, 6, 13, 3, 11, 6, 27, 34, 19, 39, 4, 22, 0, 25, 18, 38, 5, 26, 12, 26, 25, 7, 10, 31, 29, 2, 37, 7, 38, 8, 36, 30, 32, 26, 20, 33, 9, 3, 14]",30,0.05,1024,1
128,128,0.0,811,0.2341761999996379,"[15, 17, 6, 13, 3, 11, 6, 27, 34, 19, 39, 4, 22, 0, 25, 18, 38, 5, 26, 12, 26, 25, 7, 10, 31, 29, 2, 37, 7, 38, 8, 36, 30, 32, 26, 20, 33, 9, 3, 14]",30,0.05,1024,1
129,256,0.0,811,0.2341761999996379,"[15, 17, 6, 13, 3, 11, 6, 27, 34, 19, 39, 4, 22, 0, 25, 18, 38, 5, 26, 12, 26, 25, 7, 10, 31, 29, 2, 37, 7, 38, 8, 36, 30, 32, 26, 20, 33, 9, 3, 14]",30,0.05,1024,1
130,512,0.0,811,0.2341761999996379,"[15, 17, 6, 13, 3, 11, 6, 27, 34, 19, 39, 4, 22, 0, 25, 18, 38, 5, 26, 12, 26, 25, 7, 10, 31, 29, 2, 37, 7, 38, 8, 36, 30, 32, 26, 20, 33, 9, 3, 14]",30,0.05,1024,1
131,1024,0.0,811,0.2341761999996379,"[15, 17, 6, 13, 3, 11, 6, 27, 34, 19, 39, 4, 22, 0, 25, 18, 38, 5, 26, 12, 26, 25, 7, 10, 31, 29, 2, 37, 7, 38, 8, 36, 30, 32, 26, 20, 33, 9, 3, 14]",30,0.05,1024,1
132,0,13.0,30,0.006672299990896136,"[37, 12, 8, 9, 11, 5, 15, 0, 16, 1, 12, 7, 6, 25, 20, 37, 18, 20, 11, 28, 29, 14, 4, 23, 23, 30, 32, 22, 13, 9, 7, 22, 1, 0, 17, 8, 24, 13, 8, 30]",30,0.1,1024,1
133,1,7.0,62,0.017065800027921796,"[16, 30, 3, 14, 5, 10, 27, 33, 8, 4, 39, 32, 33, 7, 33, 14, 13, 21, 36, 12, 26, 18, 37, 35, 12, 35, 25, 37, 1, 0, 15, 28, 6, 32, 26, 20, 38, 1, 16, 25]",30,0.1,1024,1
134,2,7.0,93,0.02763919997960329,"[16, 30, 3, 14, 5, 10, 27, 33, 8, 4, 39, 32, 33, 7, 33, 14, 13, 21, 36, 12, 26, 18, 37, 35, 12, 35, 25, 37, 1, 0, 15, 28, 6, 32, 26, 20, 38, 1, 16, 25]",30,0.1,1024,1
135,4,7.0,155,0.045824000029824674,"[16, 30, 3, 14, 5, 10, 27, 33, 8, 4, 39, 32, 33, 7, 33, 14, 13, 21, 36, 12, 26, 18, 37, 35, 12, 35, 25, 37, 1, 0, 15, 28, 6, 32, 26, 20, 38, 1, 16, 25]",30,0.1,1024,1
136,8,4.0,280,0.0795961000258103,"[2, 30, 3, 14, 5, 10, 27, 33, 8, 4, 18, 32, 33, 7, 33, 14, 13, 21, 36, 12, 26, 18, 35, 35, 31, 29, 25, 37, 7, 0, 15, 28, 6, 29, 26, 20, 38, 9, 16, 25]",30,0.1,1024,1
137,16,0.0,500,0.13800370000535622,"[2, 30, 1, 39, 5, 23, 27, 33, 8, 4, 18, 32, 33, 7, 2, 14, 13, 21, 36, 12, 26, 0, 35, 35, 31, 29, 25, 37, 7, 0, 15, 28, 5, 19, 17, 20, 38, 9, 16, 32]",30,0.1,1024,1
138,32,0.0,500,0.13800370000535622,"[2, 30, 1, 39, 5, 23, 27, 33, 8, 4, 18, 32, 33, 7, 2, 14, 13, 21, 36, 12, 26, 0, 35, 35, 31, 29, 25, 37, 7, 0, 15, 28, 5, 19, 17, 20, 38, 9, 16, 32]",30,0.1,1024,1
139,64,0.0,500,0.13800370000535622,"[2, 30, 1, 39, 5, 23, 27, 33, 8, 4, 18, 32, 33, 7, 2, 14, 13, 21, 36, 12, 26, 0, 35, 35, 31, 29, 25, 37, 7, 0, 15, 28, 5, 19, 17, 20, 38, 9, 16, 32]",30,0.1,1024,1
140,128,0.0,500,0.13800370000535622,"[2, 30, 1, 39, 5, 23, 27, 33, 8, 4, 18, 32, 33, 7, 2, 14, 13, 21, 36, 12, 26, 0, 35, 35, 31, 29, 25, 37, 7, 0, 15, 28, 5, 19, 17, 20, 38, 9, 16, 32]",30,0.1,1024,1
141,256,0.0,500,0.13800370000535622,"[2, 30, 1, 39, 5, 23, 27, 33, 8, 4, 18, 32, 33, 7, 2, 14, 13, 21, 36, 12, 26, 0, 35, 35, 31, 29, 25, 37, 7, 0, 15, 28, 5, 19, 17, 20, 38, 9, 16, 32]",30,0.1,1024,1
142,512,0.0,500,0.13800370000535622,"[2, 30, 1, 39, 5, 23, 27, 33, 8, 4, 18, 32, 33, 7, 2, 14, 13, 21, 36, 12, 26, 0, 35, 35, 31, 29, 25, 37, 7, 0, 15, 28, 5, 19, 17, 20, 38, 9, 16, 32]",30,0.1,1024,1
143,1024,0.0,500,0.13800370000535622,"[2, 30, 1, 39, 5, 23, 27, 33, 8, 4, 18, 32, 33, 7, 2, 14, 13, 21, 36, 12, 26, 0, 35, 35, 31, 29, 25, 37, 7, 0, 15, 28, 5, 19, 17, 20, 38, 9, 16, 32]",30,0.1,1024,1
144,0,13.0,30,0.007269800000358373,"[37, 12, 8, 9, 11, 5, 15, 0, 16, 1, 12, 7, 6, 25, 20, 37, 18, 20, 11, 28, 29, 14, 4, 23, 23, 30, 32, 22, 13, 9, 7, 22, 1, 0, 17, 8, 24, 13, 8, 30]",30,0.2,1024,1
145,1,5.0,62,0.018276799994055182,"[16, 30, 0, 21, 5, 10, 25, 38, 8, 4, 13, 32, 24, 26, 33, 39, 13, 15, 36, 12, 26, 36, 37, 35, 12, 30, 25, 37, 32, 5, 1, 28, 6, 18, 26, 20, 31, 1, 21, 18]",30,0.2,1024,1
146,2,5.0,93,0.029780600045342,"[16, 30, 0, 21, 5, 10, 25, 38, 8, 4, 13, 32, 24, 26, 33, 39, 13, 15, 36, 12, 26, 36, 37, 35, 12, 30, 25, 37, 32, 5, 1, 28, 6, 18, 26, 20, 31, 1, 21, 18]",30,0.2,1024,1
147,4,5.0,155,0.053273099998477846,"[16, 30, 0, 21, 5, 10, 25, 38, 8, 4, 13, 32, 24, 26, 33, 39, 13, 15, 36, 12, 26, 36, 37, 35, 12, 30, 25, 37, 32, 5, 1, 28, 6, 18, 26, 20, 31, 1, 21, 18]",30,0.2,1024,1
148,8,3.0,280,0.09434890002012253,"[2, 30, 0, 21, 5, 10, 25, 38, 34, 4, 13, 32, 24, 0, 33, 18, 13, 11, 36, 12, 26, 36, 35, 5, 12, 30, 25, 37, 32, 5, 1, 27, 6, 18, 26, 20, 31, 9, 3, 14]",30,0.2,1024,1
149,16,2.0,529,0.17004880000604317,"[16, 30, 0, 38, 5, 10, 25, 38, 34, 4, 13, 32, 24, 26, 33, 39, 13, 11, 36, 12, 26, 36, 7, 35, 12, 30, 25, 37, 7, 5, 1, 28, 33, 18, 26, 20, 31, 9, 19, 14]",30,0.2,1024,1
150,32,0.0,748,0.22601350001059473,"[16, 20, 3, 21, 5, 11, 25, 38, 34, 4, 13, 32, 24, 26, 33, 39, 13, 15, 36, 12, 26, 36, 35, 35, 12, 30, 25, 37, 7, 5, 1, 28, 6, 18, 26, 33, 31, 9, 3, 14]",30,0.2,1024,1
151,64,0.0,748,0.22601350001059473,"[16, 20, 3, 21, 5, 11, 25, 38, 34, 4, 13, 32, 24, 26, 33, 39, 13, 15, 36, 12, 26, 36, 35, 35, 12, 30, 25, 37, 7, 5, 1, 28, 6, 18, 26, 33, 31, 9, 3, 14]",30,0.2,1024,1
152,128,0.0,748,0.22601350001059473,"[16, 20, 3, 21, 5, 11, 25, 38, 34, 4, 13, 32, 24, 26, 33, 39, 13, 15, 36, 12, 26, 36, 35, 35, 12, 30, 25, 37, 7, 5, 1, 28, 6, 18, 26, 33, 31, 9, 3, 14]",30,0.2,1024,1
153,256,0.0,748,0.22601350001059473,"[16, 20, 3, 21, 5, 11, 25, 38, 34, 4, 13, 32, 24, 26, 33, 39, 13, 15, 36, 12, 26, 36, 35, 35, 12, 30, 25, 37, 7, 5, 1, 28, 6, 18, 26, 33, 31, 9, 3, 14]",30,0.2,1024,1
154,512,0.0,748,0.22601350001059473,"[16, 20, 3, 21, 5, 11, 25, 38, 34, 4, 13, 32, 24, 26, 33, 39, 13, 15, 36, 12, 26, 36, 35, 35, 12, 30, 25, 37, 7, 5, 1, 28, 6, 18, 26, 33, 31, 9, 3, 14]",30,0.2,1024,1
155,1024,0.0,748,0.22601350001059473,"[16, 20, 3, 21, 5, 11, 25, 38, 34, 4, 13, 32, 24, 26, 33, 39, 13, 15, 36, 12, 26, 36, 35, 35, 12, 30, 25, 37, 7, 5, 1, 28, 6, 18, 26, 33, 31, 9, 3, 14]",30,0.2,1024,1
156,0,13.0,30,0.0071208999725058675,"[37, 12, 8, 9, 11, 5, 15, 0, 16, 1, 12, 7, 6, 25, 20, 37, 18, 20, 11, 28, 29, 14, 4, 23, 23, 30, 32, 22, 13, 9, 7, 22, 1, 0, 17, 8, 24, 13, 8, 30]",30,0.5,1024,1
157,1,7.0,62,0.01853020000271499,"[7, 3, 0, 21, 33, 4, 24, 38, 12, 16, 13, 15, 24, 26, 19, 39, 34, 15, 37, 25, 22, 9, 3, 39, 32, 30, 27, 37, 32, 5, 1, 32, 34, 18, 6, 15, 31, 25, 7, 28]",30,0.5,1024,1
158,2,7.0,93,0.0294554999563843,"[7, 3, 0, 21, 33, 4, 24, 38, 12, 16, 13, 15, 24, 26, 19, 39, 34, 15, 37, 25, 22, 9, 3, 39, 32, 30, 27, 37, 32, 5, 1, 32, 34, 18, 6, 15, 31, 25, 7, 28]",30,0.5,1024,1
159,4,7.0,155,0.04715189995476976,"[7, 3, 0, 21, 33, 4, 24, 38, 12, 16, 13, 15, 24, 26, 19, 39, 34, 15, 37, 25, 22, 9, 3, 39, 32, 30, 27, 37, 32, 5, 1, 32, 34, 18, 6, 15, 31, 25, 7, 28]",30,0.5,1024,1
160,8,3.0,281,0.08091769996099174,"[16, 11, 3, 21, 5, 10, 27, 38, 8, 4, 39, 32, 33, 26, 33, 39, 34, 29, 36, 12, 26, 18, 37, 35, 31, 30, 25, 37, 1, 5, 15, 28, 34, 32, 6, 20, 31, 1, 7, 28]",30,0.5,1024,1
161,16,2.0,530,0.1440191000001505,"[16, 34, 1, 1, 5, 10, 2, 33, 34, 4, 13, 32, 33, 0, 33, 32, 13, 21, 3, 12, 26, 18, 30, 35, 12, 29, 19, 11, 32, 5, 15, 28, 27, 32, 6, 37, 38, 9, 7, 25]",30,0.5,1024,1
162,32,0.0,811,0.21359659999143332,"[16, 34, 35, 14, 5, 10, 27, 38, 8, 4, 39, 32, 33, 0, 33, 32, 13, 21, 6, 12, 26, 18, 30, 35, 32, 29, 19, 24, 7, 0, 15, 2, 23, 32, 6, 20, 31, 9, 7, 25]",30,0.5,1024,1
163,64,0.0,811,0.21359659999143332,"[16, 34, 35, 14, 5, 10, 27, 38, 8, 4, 39, 32, 33, 0, 33, 32, 13, 21, 6, 12, 26, 18, 30, 35, 32, 29, 19, 24, 7, 0, 15, 2, 23, 32, 6, 20, 31, 9, 7, 25]",30,0.5,1024,1
164,128,0.0,811,0.21359659999143332,"[16, 34, 35, 14, 5, 10, 27, 38, 8, 4, 39, 32, 33, 0, 33, 32, 13, 21, 6, 12, 26, 18, 30, 35, 32, 29, 19, 24, 7, 0, 15, 2, 23, 32, 6, 20, 31, 9, 7, 25]",30,0.5,1024,1
165,256,0.0,811,0.21359659999143332,"[16, 34, 35, 14, 5, 10, 27, 38, 8, 4, 39, 32, 33, 0, 33, 32, 13, 21, 6, 12, 26, 18, 30, 35, 32, 29, 19, 24, 7, 0, 15, 2, 23, 32, 6, 20, 31, 9, 7, 25]",30,0.5,1024,1
166,512,0.0,811,0.21359659999143332,"[16, 34, 35, 14, 5, 10, 27, 38, 8, 4, 39, 32, 33, 0, 33, 32, 13, 21, 6, 12, 26, 18, 30, 35, 32, 29, 19, 24, 7, 0, 15, 2, 23, 32, 6, 20, 31, 9, 7, 25]",30,0.5,1024,1
167,1024,0.0,811,0.21359659999143332,"[16, 34, 35, 14, 5, 10, 27, 38, 8, 4, 39, 32, 33, 0, 33, 32, 13, 21, 6, 12, 26, 18, 30, 35, 32, 29, 19, 24, 7, 0, 15, 2, 23, 32, 6, 20, 31, 9, 7, 25]",30,0.5,1024,1
168,0,13.0,30,0.006709199980832636,"[37, 12, 8, 9, 11, 5, 15, 0, 16, 1, 12, 7, 6, 25, 20, 37, 18, 20, 11, 28, 29, 14, 4, 23, 23, 30, 32, 22, 13, 9, 7, 22, 1, 0, 17, 8, 24, 13, 8, 30]",30,0.75,1024,1
169,1,6.0,62,0.017966300016269088,"[15, 22, 9, 2, 7, 23, 13, 0, 21, 3, 27, 34, 33, 11, 16, 28, 27, 5, 26, 0, 31, 11, 35, 1, 13, 17, 20, 19, 4, 6, 18, 31, 5, 30, 20, 31, 35, 7, 8, 32]",30,0.75,1024,1
170,2,6.0,93,0.028936800023075193,"[15, 22, 9, 2, 7, 23, 13, 0, 21, 3, 27, 34, 33, 11, 16, 28, 27, 5, 26, 0, 31, 11, 35, 1, 13, 17, 20, 19, 4, 6, 18, 31, 5, 30, 20, 31, 35, 7, 8, 32]",30,0.75,1024,1
171,4,6.0,155,0.04749009996885434,"[15, 22, 9, 2, 7, 23, 13, 0, 21, 3, 27, 34, 33, 11, 16, 28, 27, 5, 26, 0, 31, 11, 35, 1, 13, 17, 20, 19, 4, 6, 18, 31, 5, 30, 20, 31, 35, 7, 8, 32]",30,0.75,1024,1
172,8,5.0,280,0.0825067000114359,"[38, 39, 9, 14, 7, 22, 38, 37, 21, 3, 27, 8, 32, 0, 33, 6, 27, 2, 26, 0, 16, 11, 35, 29, 33, 17, 20, 19, 12, 0, 18, 31, 5, 30, 10, 2, 22, 7, 8, 25]",30,0.75,1024,1
173,16,4.0,529,0.1465567999985069,"[38, 20, 16, 13, 23, 11, 28, 2, 34, 28, 27, 32, 30, 7, 1, 18, 4, 11, 19, 12, 37, 25, 35, 5, 31, 29, 2, 32, 7, 0, 31, 27, 33, 29, 4, 8, 33, 9, 3, 14]",30,0.75,1024,1
